call_numero,codigo_postal,colonia_predio,Alcaldía
Cda Ojo de Agua Mz 63 B Lt 15,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. AYLE, MZ-126 LT-4",10640,LA CARBONERA,Magdalena Contreras
2A PRIVADA OJO DE AGUA 5,10350,Colonia Lomas de San Bernabe,Magdalena Contreras
Cda.ojo de Agua Mz.63 Lt.18,01300,Pueblo San Bernabe Ocotepec,Magdalena Contreras
CERRADA OJO DE AGUA MZA 63 LT 19,10350,Colonia Lomas de San Bernabe,Magdalena Contreras
Cda.ojo de Agua 6,10350,Lomas de San Bernabe,Magdalena Contreras
Cda. Ojo de Agua 2,10350,Lomas de San Bernabe Ocotepec,Magdalena Contreras
Av Ojo De Agua Mz 63 A Lt 10,10640,Lomas De San Bernabe,Magdalena Contreras
Astilleros 3,10640,Lomas de San Bernabe,Magdalena Contreras
Astilleros 5,10640,Lomas de San Bernabe,Magdalena Contreras
Astilleros Mz 63 a Lt 14,10640,Pueblo Nuevo,Magdalena Contreras
Cda Ojo de Agua Mz 63 a Lt 03,10640,Pueblo Nuevo,Magdalena Contreras
Cda Ojo de Agua Mz 63 a Lt 04,10350,PUEBLO DE SAN BERNABE OCOTEPEC,Magdalena Contreras
Cda Ojo de Agua Mz 63 a Lt 05,10640,Pueblo Nuevo,Magdalena Contreras
Cda Ojo de Agua Mz 63 a Lt 06,10350,Colonia Lomas de San Bernabe,Magdalena Contreras
Cda Ojo de Agua Mz 63 a Lt 07,10640,Pueblo de San Bernabe,Magdalena Contreras
Cda. Ojo de Agua 13,10350,Lomas de San Bernabe Ocotepec,Magdalena Contreras
Cda Ojo de Agua Mz 63 B Lt 22,10640,Pueblo Nuevo,Magdalena Contreras
Cda Ojo de Agua Mz 63 B Lt 23,10640,Pueblo Nuevo,Magdalena Contreras
Cda del Horno Mz 63 B Lt 24,10640,Pueblo Nuevo,Magdalena Contreras
CERRADA DEL HORNO 4,10350,Colonia Lomas de San Bernabe,Magdalena Contreras
Xoxco Mz 63 B Lt 30,10640,Pueblo Nuevo,Magdalena Contreras
Xosco Lt 31 Mz 63 B,10640,Lomas de San Bernabe,Magdalena Contreras
Xoxco Mz.63 B Lt.32,10640,Pueblo San Bernabe Ocotepec,Magdalena Contreras
Xosco Mz.63-B Lt.34,10300,Pbl.Sn.Bernabe Ocotepec,Magdalena Contreras
"Cl. AYLE, 3",10640,LA CARBONERA,Magdalena Contreras
"Cl. AYLE, 2",10640,LA CARBONERA,Magdalena Contreras
CALVARIO L-77,10640,Pueblo Nuevo Alto,Magdalena Contreras
CANTERA L-77A,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
CANTERA L-77B,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
CDA 2 CANTERA L-78,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
CERRADA 2 CANTERA 5,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
GUILLERMO PRIETO MZA 32 LT 13-B,10640,CUAUHTEMOC,Magdalena Contreras
Tanque Mz 125 Lt 80,10640,Pueblo Nuevo El Alto,Magdalena Contreras
Cda. de las Cruz Mz 125 Lt 3,10640,Pueblo Nuevo Alto,Magdalena Contreras
AYLE     17,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Cerrada de la Cruz Mza.125 Lt.3,10640,Pueblo Nuevo Alto,Magdalena Contreras
CDA CRUZ DE REYNACO L-4,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Calvario 74,10640,Pblo. Nuevo El Alto,Magdalena Contreras
Cda Cruz De Reynaco 9,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Cda. DE LA CRUZ, MZ-125 LT-7",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Cda.calvario 5,10640,Pueblo Nuevo,Magdalena Contreras
CALVARIO L-74,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. CALVARIO, 6 Casa 4",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. CALVARIO, 6 Casa 2",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. CALVARIO, 6 Casa 1",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. CALVARIO, 6 Casa 3",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
CALVARIO L-76,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Roble Zona 4 Mz 273 Lt 1,10640,Pueblo Nuevo,Magdalena Contreras
CALVARIO L-1,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. CALVARIO, 57",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Cantera L 5,10640,Carbonera,Magdalena Contreras
CANTERA MZA 14 LT 3,10640,Pueblo Nuevo Alto,Magdalena Contreras
Andador Pi#Onero L 7,10640,Pueblo Nuevo,Magdalena Contreras
Capulin 10 Esq Pinonero,10640,Pbo Nuevo,Magdalena Contreras
Capulin 4,10640,Pbl.nuevo Contreras,Magdalena Contreras
Capulin 60,10640,Pueblo Nuevo Alto,Magdalena Contreras
Capulin 22,10640,Pueblo Nuevo Alto,Magdalena Contreras
PI#ONERO S N,10640,Pueblo Nuevo,Magdalena Contreras
Calvario 33,10640,Pueblo Nuevo Alto,Magdalena Contreras
Calvario 35,10640,Pueblo Nuevo Alto,Magdalena Contreras
Calvario Lt 3 Mz 63,10640,Pueblo Nuevo,Magdalena Contreras
CAPULIN  5,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Capulin L 4,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. CAPULIN, 11",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Capulin Mz. 131 Lt. 6,10640,Pblo. Nuevo Contreras,Magdalena Contreras
CAPULIN MZA 63 LT 8,10640,PUEBLO NUEVO,Magdalena Contreras
Pinonero 1,10640,Pbo Nuevo,Magdalena Contreras
Huayatla 38,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla 48,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. HUAYATLA, 46",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 44,10640,Pueblo Nuevo,Magdalena Contreras
Huayayatla 42,10640,Pueblo Nuevo,Magdalena Contreras
HUAYATLA MZ-63 L-12,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 50,10640,Pueblo Nuevo Alto,Magdalena Contreras
Pi#onero 3 Mza. 66 Lt. 2 Zona 155,10640,Pueblo Nuevo Alto,Magdalena Contreras
Capulin 33,10640,Pueblo Nuevo Alto,Magdalena Contreras
CAPULIN     3,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
HUAYATLA 166,10640,PBO NUEVO,Magdalena Contreras
HUAYATLA 3,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla Mz. 132 Lt. 2,10640,Pueblo Nuevo Alto,Magdalena Contreras
Roble Manz 268 Lote 17,10640,Pueblo Nuevo,Magdalena Contreras
Cda I Leandro Izaguirre Z 04 Mz 268 Lt 24,10640,Pueblo Nuevo,Magdalena Contreras
C Leonardo Izaguirre Z 4 Mz 268 Lt 37,10640,Pueblo Nuevo,Magdalena Contreras
Leandro Izaguirre Zona 04 Mz 268 Lt 37,10640,Pueblo Nuevo,Magdalena Contreras
C Leonardo Izaguirre Z 4 Mza. 268 Lt. 1-a,10640,Pueblo Nuevo,Magdalena Contreras
Leandro Izaguirre Zona 04 Mz 268 Lt 01 a,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. CAPULIN, 34",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Pi#onero No. 15,10640,Pueblo Nuevo Alto,Magdalena Contreras
Cantera 36,10640,Pblo. Nuevo Alto,Magdalena Contreras
CAPULIN 2,10640,Pueblo Nuevo Alto,Magdalena Contreras
Nispero 8,10640,Pueblo Nuevo Alto,Magdalena Contreras
Capulin 28,10640,Pueblo Nuevo Alto,Magdalena Contreras
Capulin 26,10640,Pueblo Nuevo Alto,Magdalena Contreras
Ahuejotes I,10640,Pueblo Nuevo Alto Contreras,Magdalena Contreras
Claudio Linati Z 04 Mz 266 Lt 23,10640,Pueblo Nuevo,Magdalena Contreras
Cantera y Mispero,10720,Pueblo Nuevo El Alto,Magdalena Contreras
Claudio Linati Zona 04 Mz 266 Lt 38,10640,Pueblo Nuevo,Magdalena Contreras
Claudio Linati Z 04 Mz 266 Lt 38,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. CAPULIN, S/N",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. NISPERO, 3",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Nispero 3 Mza. 68 Lt. 3,10640,Pueblo Nuevo Alto,Magdalena Contreras
Morelos 27 a,10350,Lomas San Bernabe,Magdalena Contreras
Cantera 4,10640,Pueblo Nuevo,Magdalena Contreras
MORELOS S N,10350,Lomas San Bernabe,Magdalena Contreras
Cantera 2,10640,Pueblo Nuevo,Magdalena Contreras
Morelos 24,10350,Lomas San Bernabe,Magdalena Contreras
Morelos 21,10350,Lomas San Bernabe,Magdalena Contreras
Ahuejotes 2,10640,Pueblo Nuevoalto,Magdalena Contreras
Cda Zapote 1,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. NISPERO, ZN-155 MZ-68 LT-6",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
1 Cda Ahuejotes 2,10640,Pbo Nuevo,Magdalena Contreras
1 Cda Ahuejotes 3,10640,Pbo Nuevo,Magdalena Contreras
CERRADA AHUEJOTES 7,10640,Colonia Pueblo Nuevo Alto,Magdalena Contreras
Cda Zapote 6,10640,Pueblo Nvo,Magdalena Contreras
CDA ZAPOTE S N,10640,Pueblo Nvo,Magdalena Contreras
Cda Zapote 9,10640,Pueblo Nvo,Magdalena Contreras
1.cda.ahuejotes 9,10640,Pueblo Nuevo Alto,Magdalena Contreras
Av San Jeronimo 2258,10640,PO NUEVO ALTO,Magdalena Contreras
Huayatla 56 a,10640,Pueblo Nuevo,Magdalena Contreras
Nispero 17,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 58,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. HUAYATLA, 56",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. NISPERO, 4   M-68 L-4",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Avd. SAN JERONIMO, 2252",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
2 CDA SAN JERONIMO 10,10640,Pueblo Nuevo Alto,Magdalena Contreras
4ta Cda de San Jeronimo 5,10640,Pueblo Nuevo Alto,Magdalena Contreras
AV SAN JERONIMO MZA 111 LT 1,10640,Pueblo Nuevo Alto,Magdalena Contreras
3RA CDA SAN JERONIMO     7,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
5a.cda.san Jeronimo 7 Mza.70 Lt.1,10640,Pueblo Nuevo Alto,Magdalena Contreras
5 Cda. de San Jeronimo Mz. 103 Lt. 7,10640,Pueblo Nuevo Alto,Magdalena Contreras
5a. Cda. de San Jeronimo 5,10640,Pueblo Nuevo Alto,Magdalena Contreras
5ta. Cda San Jeronimo Mz 70 Lt 4,10640,Pueblo Nuevo Alto,Magdalena Contreras
Av. San Jerï¿½nimo Nï¿½m. 2269,10640,Colonia Pueblo Nuevo Alto,Magdalena Contreras
1 CDA GUAMUCHIL L-3,10640,Pueblo Nuevo Alto,Magdalena Contreras
1a. Cda. Guamuchil 5 Mza.70 Lt.9,10640,Pueblo Nuevo Alto,Magdalena Contreras
1a Cda de Huamuchil 3 a,10640,Pueblo Nuevo,Magdalena Contreras
CDA CEREZO 22,10620,POTRERILLO,Magdalena Contreras
CERRADA MARTIRES DE SAN ANGEL 3,10620,POTRERILLO,Magdalena Contreras
San Jeronimo 4a Cda Lt 4 Mz 17,10610,El Toro,Magdalena Contreras
San Jeronimo 4a Cda Lt 5 Mz 17,10610,Rl Toro,Magdalena Contreras
"Cda. MARTIRES DE RIO BLANCO, 10",10620,POTRERILLO,Magdalena Contreras
PALMILLAS L38,10620,Potrerillo,Magdalena Contreras
Cerez0 16,10620,Potrerillo,Magdalena Contreras
CEREZO 14,10620,Potrerillo,Magdalena Contreras
CEREZO MZA 73 LT 7,10620,POTRERILLO,Magdalena Contreras
San Jeronimo Lt 11 Mz 17,10610,El Toro,Magdalena Contreras
5 DE MAYO MZA 73 LT 9,10620,Colonia Potrerillo,Magdalena Contreras
Potrerillo 97,10620,Potrerillo,Magdalena Contreras
POTRERILLO ZONA 155 MZ 73 LT 14,10620,POTRERILLO,Magdalena Contreras
Potrerillo 101,10620,Potrerillo,Magdalena Contreras
5 de Mayo 37,10620,Potrerillo,Magdalena Contreras
3ra Cda Potrerillo 5,10620,Potrerillo,Magdalena Contreras
"Cl. SERAPIO RENDON, 15",10620,POTRERILLO,Magdalena Contreras
3a Cda Potrerillo 39,10620,Potrerillo,Magdalena Contreras
5 DE MAYO 109,10620,Potrerillo,Magdalena Contreras
"Cl. POTRERILLO, 41",10620,POTRERILLO,Magdalena Contreras
"Cl. POTRERILLO, 56",10620,POTRERILLO,Magdalena Contreras
"Cl. SERAPIO RENDON, 12",10620,POTRERILLO,Magdalena Contreras
SERAPIO RENDON L12,10620,Potrerillo,Magdalena Contreras
SERAPIO RENDON 10,10620,Potrerillo,Magdalena Contreras
SERAPIO RENDON 8 MZA 73 LT 22,10620,POTRERILLO,Magdalena Contreras
Cda Martires de Rio Blanco Mz 73 Lt 24,10620,Potrerillo,Magdalena Contreras
Martires de Rio Blanco 7,10620,Potrerillo,Magdalena Contreras
MARTIRES DE SAN ANGEL 22,10620,POTRERILLO,Magdalena Contreras
MARTIRES DE RIO BLANCO 14,10620,Potrerillo,Magdalena Contreras
Cda. Martires de Rio Blanco 3,10610,Potrerillo,Magdalena Contreras
MARTIRES DE RIO BLANCO 14,10620,POTRERILLO,Magdalena Contreras
Martires de Rio Blanco 5,10620,Potrerillo,Magdalena Contreras
MARTIRES DE RIO BLANCO 4,10620,Potrerillo,Magdalena Contreras
MARTIRES DE RIO BLANCO L23,10620,Potrerillo,Magdalena Contreras
"Cda. CEREZO, MZ-73 LT-3",10620,POTRERILLO,Magdalena Contreras
"Cda. MARTIRES DE RIO BLANCO, 5",10620,POTRERILLO,Magdalena Contreras
"Cda. MARTIRES DE RIO BLANCO, MZ-73 LT-28",10620,POTRERILLO,Magdalena Contreras
Cda Herradura 18,10600,Del Rosal,Magdalena Contreras
Cda Herradura 19,10600,El Rosal,Magdalena Contreras
Rinconada de Herradura 9,10600,El Rosal,Magdalena Contreras
Rinconada de la Herradura Mz. 74 Lt. 4,10600,El Rosal Bajo,Magdalena Contreras
HERRADURA MZA. 74 LT. 5,10600,EL ROSAL,Magdalena Contreras
Cda Herradura Lt 6 Mz 74,10600,Del Rosal,Magdalena Contreras
HERRADURA MZA 74 LT 15,10600,EL ROSAL ALTO,Magdalena Contreras
Cda Herradura 7,10600,Del Rosal,Magdalena Contreras
Herradura Mza.74 Lt.13,10600,El Rosal Alto,Magdalena Contreras
Herradura 6,10600,Del Rosal,Magdalena Contreras
Herraruda 8,10600,Del Rosal,Magdalena Contreras
Herradura Mz.72 Lt.17,10600,El Rosal,Magdalena Contreras
Herradura Mza.74 Lt.18,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Mza. 68 Lt. 2,10600,El Rosal,Magdalena Contreras
Subida a San Bernabe Mza. 74 Lt. 20,10600,Ampl. El Rosal,Magdalena Contreras
RINCONADA HERRADURA MZA 74 LT 21,10600,EL ROSAL ALTO,Magdalena Contreras
HERRADURA S N,10600,Del Rosal,Magdalena Contreras
CDA HERRADURA L-9,10600,El Rosal,Magdalena Contreras
Herradura Lt 8 Mz 62,10600,Del Rosal,Magdalena Contreras
Herradura 10,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Mza.74 Lt.22,10600,El Rosal,Magdalena Contreras
Cda Herradura Lt 24 Mz 67,10600,Del Rosal,Magdalena Contreras
Rinconada Herradura Mz. 74 Lt. 25,10600,El Rosal Alto,Magdalena Contreras
Cda Herradura 19,10600,El Rosal,Magdalena Contreras
JACARANDAS 14,10600,Colonia El Rosal,Magdalena Contreras
CDA HERRADURA S N,10600,Del Rosal,Magdalena Contreras
Cda Herradura 16,10600,El Rosal,Magdalena Contreras
CDA HERRADURA 7,10600,El Rosal,Magdalena Contreras
Magueyito Mza. 74 Lt. 1-b,10600,El Rosal,Magdalena Contreras
Herradura 18 Mza. 74 Lt. 1-a,10600,El Rosal,Magdalena Contreras
HERRADURA 18 MZA 74 LT 1,10600,EL ROSAL,Magdalena Contreras
Palmito Mza. 75 Lt. 1,10600,El Rosal,Magdalena Contreras
PALMITO L-1C,10600,EL ROSAL,Magdalena Contreras
"Cl. PALOMITA, MZ-75 LT-2",10600,EL ROSAL,Magdalena Contreras
Palmito Lt. 17 Mz. 67,10600,El Rosedal,Magdalena Contreras
De la Cruz Mz. 64 Lt. 16,10600,El Rosal,Magdalena Contreras
De La Cruz Lt 14 Mz 67,10600,El Rosal Bajo,Magdalena Contreras
"Cl. PALOMITA, 25",10600,EL ROSAL,Magdalena Contreras
SUBIDA A SAN BERNABE L-6,10600,El Rosal,Magdalena Contreras
PALMITO L-11,10600,El Rosal,Magdalena Contreras
Palmito 12,10600,El Rosal,Magdalena Contreras
Subida A San Bernabe Lt. 8 Mz. 67,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Mz. 75 Lt. 14,10600,El Rosal,Magdalena Contreras
SUBIDA A SAN BERNABE L-15,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Lt 4 Mz 67,10600,El Rosal,Magdalena Contreras
Subida San Bernabe 131 Mza 75 Lt 22,10600,Rl Rosal Bajo,Magdalena Contreras
Subida a San Bernabe Lt. 1 Mz. 67,10600,El Rosal,Magdalena Contreras
CERRADA 1 SUBIDA A SAN BERNABE 7,10600,El Rosal,Magdalena Contreras
Herradura 3 Mza. 75 Lt. 25,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Lt 7 Mz 67,10600,Rl Rosal,Magdalena Contreras
HERRADURA MZA 75 LT 26,10600,El Rosal,Magdalena Contreras
CDA HERRADURA 18,10600,EL ROSAL,Magdalena Contreras
Subida San Bernabe Mz 75 Lt 23,10600,Del Rosal,Magdalena Contreras
Herradura Lt 30 Mz 75,10600,El Rosal,Magdalena Contreras
JACARANDAS L-28,10600,El Rosal,Magdalena Contreras
Cda. Herradura Lt. 23 Mz. 67,10600,El Rosal,Magdalena Contreras
CDA HERRADURA L-24,10600,El Rosal,Magdalena Contreras
Cda. Herradura Lt. 25 Mz. 67,10600,El Rosal,Magdalena Contreras
Jacaranda Lt. 26 Mz. 67,10600,Del Rosal,Magdalena Contreras
Herradura Mza.75 Lt.33,10600,Puente del Rosal,Magdalena Contreras
Herradura 12,10600,El Rosal,Magdalena Contreras
Palmito No. 20-B,10600,El Rosal,Magdalena Contreras
PALMITO 20-E,10600,EL ROSAL,Magdalena Contreras
Palmito No. 20-D,10600,El Rosal,Magdalena Contreras
Palmito Mz 75 Lt 20-b,10600,El Rosal,Magdalena Contreras
Cda. Herradura Lt. 5,10600,El Rosal,Magdalena Contreras
Priv. San Bernabe Mz. 75 Lt. 19,10600,El Rosal,Magdalena Contreras
CDA HERRADURA 18,10600,EL ROSAL,Magdalena Contreras
Cda. Herradura Lt. 22 Mz. 67,10600,El Rosal,Magdalena Contreras
Herradura 5 Mza. 75 Lt. 27 Zona 155,10600,El Rosal Alto,Magdalena Contreras
SUBIDA A SAN BERNABE L-5,10600,El Rosal,Magdalena Contreras
Jacarandas 5,10600,El Rosal Alto,Magdalena Contreras
MAGUEYITO MZA 76 LT 1,10600,MIRADOR,Magdalena Contreras
MIRADOR     25,10600,EL ROSAL,Magdalena Contreras
Mirador Lt 25 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
Mirador 26,10600,El Rosal,Magdalena Contreras
Mirador 59,10600,El Rosal,Magdalena Contreras
Mirador 26-a,10600,El Rosal,Magdalena Contreras
Mirador 24,10600,El Rosal Bajo,Magdalena Contreras
Mirador 16,10600,El Rosal Bajo,Magdalena Contreras
PALMITO S/N,10600,EL ROSAL,Magdalena Contreras
Mirador Lt 41 Mz 76,10600,El Rosal Bajo,Magdalena Contreras
MIRADOR 91,10600,El Rosal,Magdalena Contreras
Mirador,10600,El Rosal Bajo,Magdalena Contreras
MIRADOR S/N,10600,EL ROSAL,Magdalena Contreras
MIRADOR L6,10600,El Rosal,Magdalena Contreras
Subida a San Bernabe Mz. 66 Lt. 2,10600,El Rosal Alto,Magdalena Contreras
Mirador Lt 5 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
Palmito 7,10600,El Rosal,Magdalena Contreras
Subida A Su Bernabe Lt 2 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
Subida Sn Bernabe Lt 1 Mz 66,10650,El Rosal,Magdalena Contreras
De La Cruz Lt 2 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz Lt 3 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz Lt 4 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
MIRADOR S/N,10600,EL ROSAL,Magdalena Contreras
De La Cruz Sn,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz Sn,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz Lt 12 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
Palmito Junto Al 12,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz Lt 12 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
Palmito 22,10600,El Rosal,Magdalena Contreras
Palmito 24,10600,El Rosal,Magdalena Contreras
De La Cruz Lt 16 Mz 66,10600,El Rosal Bajo,Magdalena Contreras
De La Cruz 24,10600,El Rosal Bajo,Magdalena Contreras
Palmito 24 Esq Jacaranda,10600,El Rosal,Magdalena Contreras
El Palmito Mz. 76 Lote 40,10600,El Rosal,Magdalena Contreras
Jacaranda Mz 76 Lt 38,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Lt 10,10600,Ampliacion El Toro,Magdalena Contreras
Palmito 14,10600,El Rosal,Magdalena Contreras
Mirador Lt 9 Mz 76,10600,El Rosal,Magdalena Contreras
PALMITO 18,10600,EL ROSAL,Magdalena Contreras
ATOTONILCO # 50,10370,LAS  PALMAS,Magdalena Contreras
Palmeral 44 B,10370,Las Palmas,Magdalena Contreras
Benito Juarez 44-c,10370,Palmas,Magdalena Contreras
"Cl. PALMERAL, 25",10370,PALMAS,Magdalena Contreras
Benito Juarez 41,10370,Palmas,Magdalena Contreras
"Cl. MIRADOR, 20",10370,PALMAS,Magdalena Contreras
Mirador 135,10370,Palmas,Magdalena Contreras
Mirador 36,10370,Palmas,Magdalena Contreras
Mirador 38,10370,Palmas,Magdalena Contreras
Mirador 40,10370,Palmas,Magdalena Contreras
Tepexpan Zona 6 Mz 389 D Lt 12,10300,San Bernabe Ocotepec,Magdalena Contreras
Tepexpan 11,10320,Las Palmas,Magdalena Contreras
Tepexpan 9,10370,Las Palmas,Magdalena Contreras
Palmeral Mz. 62 Lt. 1,10600,El Rosal,Magdalena Contreras
PALMERA DE AZUCAR 9,10600,El Rosal,Magdalena Contreras
Palmera de Azucar Mz. 60 Lt. 2-b,10600,Palmas,Magdalena Contreras
Palmera de Azucar Mza. 78 Lt. 4 Zona 155,10600,El Rosal,Magdalena Contreras
Palmera de Azucar Mza.60 Lt.1,10600,El Rosal,Magdalena Contreras
Palmeral 52,10600,El Rosal,Magdalena Contreras
Palmeral 48,10600,El Rosal,Magdalena Contreras
Palmera de Azucar 7,10600,El Rosal,Magdalena Contreras
Palmera Datilera 57,10600,El Rosal,Magdalena Contreras
Palmera Datilera 818,10600,El Rosal,Magdalena Contreras
"Cl. PALMERA DATILERA, 71",10600,EL ROSAL,Magdalena Contreras
Los Cocos 35,10600,El Rosal,Magdalena Contreras
Los Cocos 37,10600,El Rosal,Magdalena Contreras
Palmera de Azucar y Cocos Mz. 59 Lt. 8-a,10600,El Rosal,Magdalena Contreras
Palmera de Azucar Mza.79 Lt.12,10600,El Rosal,Magdalena Contreras
Palmera de Azucar Mza.79 Lt.13,10600,El Rosal,Magdalena Contreras
Palmera de Azucar Mz. 79 Lt. 14,10600,El Rosal,Magdalena Contreras
Palmera De Azucar 15,01370,Las Palmas,Magdalena Contreras
JACARANDAS     810,10600,EL ROSAL,Magdalena Contreras
Cda German Sedovius Zona 2 Mz 140 Lt 22,10600,El Rosal,Magdalena Contreras
Palmeral 50,10600,El Rosal,Magdalena Contreras
PALMERAL 30-A,10600,El Rosal,Magdalena Contreras
Palmeras 75,10600,El Rosal,Magdalena Contreras
Benito Juarez Mz.47 Lt.4,10600,El Toro,Magdalena Contreras
PALMERAL MZA 47 A LT 6,10600,El Rosal,Magdalena Contreras
Palmeral Mza. 47 Lt. 7,10600,El Rosal,Magdalena Contreras
PALMERAL 69,10600,EL ROSAL,Magdalena Contreras
Subida a San Bernabe 91,10600,El Rosal,Magdalena Contreras
Benito Juarez 14 Mza.43 Lt.12,10600,El Rosal,Magdalena Contreras
Palmeral Mza. 47 Lt. 13,10600,El Rosal,Magdalena Contreras
Palmeral Mz. 47-a Lt. 2,10600,Del Rosal,Magdalena Contreras
Benito Juarez 19b,10600,El Rosal,Magdalena Contreras
Palmeral Mz 47 a Lt 4,10600,El Rosal,Magdalena Contreras
Mirador Mza.47 Lt.18,10600,Rosal El Alto,Magdalena Contreras
"Cl. MIRADOR, MZ-47 LT-19",10600,EL ROSAL,Magdalena Contreras
SUBIDA A SAN BERNABE 44 MZA 47-A LT 7,10600,EL ROSAL,Magdalena Contreras
Subida a San Bernabe Mza.47-a Lt.8,10600,El Rosal,Magdalena Contreras
Subida a San Bernabe 89,10600,El Rosal,Magdalena Contreras
Mirador Mz. 63 Lt. 30,10600,El Rosal,Magdalena Contreras
"Cl. LOS COCOS, 40",10600,EL ROSAL,Magdalena Contreras
Mirador 35 Mza. 47-a Lt. 17,10600,El Rosal Alto,Magdalena Contreras
Mirador 100,10600,El Rosal,Magdalena Contreras
Mirador 18,10600,El Rosal,Magdalena Contreras
Mirador Mza.47 Lt.16,10600,El Rosal,Magdalena Contreras
Mirador Mza.47 Lt.17,10600,Rosal El Alto,Magdalena Contreras
Mirador 74 Casa 1,10600,El Rosal,Magdalena Contreras
Mirador 74 Casa 5,10600,El Rosal,Magdalena Contreras
Mirador 74 Casa 2,10600,El Rosal,Magdalena Contreras
Mirador 74 Casa 3,10600,El Rosal,Magdalena Contreras
Mirador 74 Casa 4,10600,El Rosal,Magdalena Contreras
Mirador 21-b,10600,El Rosal,Magdalena Contreras
Mirador 62,10600,El Rosal,Magdalena Contreras
Mirador Mza. 47 Lt. 21,10600,El Rosal,Magdalena Contreras
Subida a San Bernabe 32,10600,El Rosal,Magdalena Contreras
MIRADOR     28,10600,EL ROSAL,Magdalena Contreras
Subida San Bernabe 33,10600,El Rosal,Magdalena Contreras
Mirador Mz 47 Lt 29,10600,El Rosal,Magdalena Contreras
Mirador 21-a Esq los Cocos,10600,El Rosal,Magdalena Contreras
MIRADOR     21-A,10600,EL ROSAL,Magdalena Contreras
PALMERAL 69 FRACCION B,10600,EL ROSAL,Magdalena Contreras
AND LOS COCOS 38,10600,EL ROSAL,Magdalena Contreras
Palmeral Mz. 47 Lt. 11,10600,El Rosal,Magdalena Contreras
Subida San Bernabe Mza.81 Lt.1,10600,El Rosal,Magdalena Contreras
SUBIDA A SAN BERNABE 2,10600,El Rosal,Magdalena Contreras
Coyol 5,10600,El Rosal,Magdalena Contreras
Coyol 9,10600,El Rosal Bajo,Magdalena Contreras
Coyol 21,10600,El Rosal,Magdalena Contreras
Hidalgo 20,10600,El Rosal Bajo,Magdalena Contreras
Coyol 25,10600,El Rosal,Magdalena Contreras
