call_numero,codigo_postal,colonia_predio,Alcaldía
AV YUCATAN NORTE 4,12000,Bo Sta Cruz,Milpa Alta
Yucatan Norte 46,12000,Santa Cruz,Milpa Alta
Yucatan Norte 44,12000,Santa Cruz,Milpa Alta
Yucatan Norte 94,12000,Santa Cruz,Milpa Alta
Yucatan Norte 42 a,12000,Santa Cruz,Milpa Alta
Durango Oriente 18,12000,Santa Cruz,Milpa Alta
Tamaulipas 77,12000,Santa Cruz,Milpa Alta
Tamaulipas 44,12000,Santa Cruz,Milpa Alta
Tamaulipas 133,12000,Santa Cruz,Milpa Alta
AV. TAMAULIPAS NORTE NUM. 50,12000,Barrio Santa Cruz Villa Milpa Alta,Milpa Alta
Tamaulipas 49,12000,Santa Cruz,Milpa Alta
Tamaulipas 45,12000,Santa Cruz,Milpa Alta
Predio Caltongo Av.tamaulipas Nte.no.47,12000,Santa Cruz,Milpa Alta
Tamaulipas 49,12000,Santa Cruz,Milpa Alta
Tamaulipas 49,12000,Santa Cruz,Milpa Alta
NUEVO LEON ORIENTE S N,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas 51,12000,Santa Cruz,Milpa Alta
Tamaulipas 43,12000,Santa Cruz,Milpa Alta
Tamaulipas 43,12000,Santa Cruz,Milpa Alta
Yucatan Nte. 84,12000,Pueblo Villa Milpa Alta,Milpa Alta
Yucatan Norte 82,12000,BO. SANTA CRUZ MILPA ALTA,Milpa Alta
Yucatan Norte 40,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 38,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 36,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 34,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 32,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 30,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 108,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 17,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 16,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 40 Bis,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 14 la Cruz Milpa Alta,12000,Pueblo de Sta. Cruz,Milpa Alta
Puebla 14 a,12000,Bo Sta Cruz,Milpa Alta
TAMAULIPAS NORTE S N,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 27,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte.n0 27-b,12000,Bo.sta.cruz,Milpa Alta
Tamaulipas Norte 29,12000,La Cruz Milpa Alta,Milpa Alta
TAMAULIPAS NTE. 81,12000,VILLA MILPA ALTA,Milpa Alta
Tamaulipas Norte 33,12000,La Cruz Milpa Alta,Milpa Alta
Av Tamaulipas Norte 24,12000,Bo Sta Cruz,Milpa Alta
Durango Oriente 19,12000,La Cruz Milpa Alta,Milpa Alta
Durango Oriente 19,12000,La Cruz Milpa Alta,Milpa Alta
Durango Oriente 21,12000,La Cruz Milpa Alta,Milpa Alta
Durango Oriente 23,12000,La Cruz Milpa Alta,Milpa Alta
Durango Oriente 23,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte. 61,12000,Barrio Santa Cruz.,Milpa Alta
Yucatan Nte Esq Puebla Ote.,12000,Bo.sta.cruz,Milpa Alta
Yucatan Norte 26,12000,Bo Sta Cruz Milpa Alta,Milpa Alta
Yucatan Norte 24,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 12,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 44,12000,Bo. de Santa Cruz,Milpa Alta
AV YUCATAN NORTE 20B,12000,BO STA CRUZ,Milpa Alta
Yucatan Norte 22,12000,Bo. Santa Cruz,Milpa Alta
Yucatan Norte No. 14,12000,Bo.sta.cruz,Milpa Alta
Tamaulipas Nte. 39,12000,BO.STA CRUZMILPA ALTA,Milpa Alta
Tabasco Oriente 14,12000,La Cruz Milpa Alta,Milpa Alta
AV TAMAULIPAS NORTE 39,12000,Bo Sta Cruz,Milpa Alta
Tamaulipas Nte 41,12200,Villa Milpa Alta,Milpa Alta
Tamaulipas Norte 15,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 19,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Nte. Num. 53,12000,Pueblo Villa Milpa Alta,Milpa Alta
Puebla Oriente 11,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 11,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 15,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Oriente 14,12000,La Cruz Milpa Alta,Milpa Alta
Tabasco Oriente 14,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte Num. 69,12000,Barrio de Santa Cruz,Milpa Alta
Yucatan Norte Num 8,12000,Barrio Santa Cruz,Milpa Alta
Yucatan Norte 16,12000,Bo.sta.cruz,Milpa Alta
Yucatan Norte 74,12000,Barrio Sta Cruz,Milpa Alta
Yucatan Norte 2,12000,La Cruz Milpa Alta,Milpa Alta
Michoacan Oriente Casi Esq Yucatan N.,12000,Bo.sta.cruz,Milpa Alta
Michoacan Oriente 10,12000,La Cruz Milpa Alta,Milpa Alta
Michoacan Oriente 10,12000,La Cruz Milpa Alta,Milpa Alta
"Cl. MICHOACAN OTE, 46",12000,BARRIO SANTA CRUZ,Milpa Alta
Av Tamaulipas Norte 13b,12000,Bo Sta Cruz,Milpa Alta
AV TAMAULIPAS NORTE 17,12000,BO STA CRUZ,Milpa Alta
"Cl. TAMAULIPAS NORTE, 19",12000,BARRIO SANTA CRUZ,Milpa Alta
Tabasco Oriente 5,12000,BO STA CRUZ,Milpa Alta
Tabasco Oriente 14,12000,La Cruz Milpa Alta,Milpa Alta
Yucatan Norte 74,12000,Barrio de Santa Cruz,Milpa Alta
TABASCO ORIENTE S N LA CRUZ MILPA ALTA 0,12000,-,Milpa Alta
Av.jalisco Oriente.s/n.,12000,Bo.los Angeles,Milpa Alta
AV MEXICO SUR S/N,12000,BO LOS ANGELES,Milpa Alta
Av. Yucatan Sur 15,12000,Barrio los Angeles,Milpa Alta
Av Yucatan Sur 15.,12000,Bo. los Angeles,Milpa Alta
AV YUCATAN SUR 17,12000,Bo los Angeles,Milpa Alta
Av Yucatan Sur 17 a,12000,Barrio los Angeles,Milpa Alta
Av Yucatan Sur 19,12000,Barrio los Angeles,Milpa Alta
Av Yucatan Sur 21,12000,Bo los Angeles,Milpa Alta
Av Yucatan Sur 23,12000,Bo los Angeles,Milpa Alta
Av Colima Pd 8 Mz 31,12000,Barrio los Angeles,Milpa Alta
Av Colima Ote. 38,12000,Barrio Los Angeles,Milpa Alta
Av Colima 36,12000,Barrio los Angeles,Milpa Alta
Av Colima 2,12000,Barrio los Angeles,Milpa Alta
"Avd. TAMAULIPAS SUR, 38",12000,BARRIO LOS ANGELES,Milpa Alta
Av Tamaulipas Sur 26-a,12000,Bo.los Angeles,Milpa Alta
AV TAMAULIPAS SUR 26,12000,Bo los Angeles,Milpa Alta
CONSTITUCION NUM. 47,12000,VILLA MILPA ALTA,Milpa Alta
Av Constitucion 47,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 49,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 51,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 53,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 53,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 53,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 53,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 55,12000,Barrio los Angeles,Milpa Alta
Constitucion S/N,12000,Bo Los Angeles,Milpa Alta
AV YUCATAN SUR 25,12000,BARRIO LOS ANGELES,Milpa Alta
Av. Yucatan Sur. num. 15,12000,Barrio Los Angeles,Milpa Alta
Yucatan Sur Esq Colima 11,12000,Los Angeles Milpa Alta,Milpa Alta
Yucatan Sur 27,12000,Los Angeles Milpa Alta,Milpa Alta
Yucatan Sur 31,12000,Los Angeles Milpa Alta,Milpa Alta
AV YUCATAN SUR 63,12000,BO LOS ANGELES,Milpa Alta
AV YUCATAN SUR 61,12000,Bo los Angeles,Milpa Alta
AV YUCATAN SUR 59,12000,BO LOS ANGELES,Milpa Alta
Hidalgo Oriente 16 Bo,12000,Los Angeles Milpa Alta,Milpa Alta
Hidalgo Oriente 16 Bis,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur N.60 Esq. Hidalgo,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 14,12000,Los Angeles Milpa Alta,Milpa Alta
AV TAMAULIPAS SUR 52,12000,BO LOS ANGELES,Milpa Alta
Tamaulipas Sur 8,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 10,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Oriente 1,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Oriente 1 Bis,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Num. 3,12000,Bo los Angeles,Milpa Alta
COLIMA OTE. No.27,12000,BO LOS ANGELES,Milpa Alta
Colima Oriente 7,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Oriente 10,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Oriente 9,12000,Los Angeles Milpa Alta,Milpa Alta
YUCATAN SUR 29,12000,Bo los Angeles,Milpa Alta
AV YUCATAN SUR 37,12000,BO LOS ANGELES,Milpa Alta
Yucatan 39 a,12000,La Concepcion Milpa Alta,Milpa Alta
Yucatan 39,12000,Milpa Alta,Milpa Alta
Yucatan 41 Milpa Alta,12000,Milpa Alta,Milpa Alta
Yucatan 43 Milpa Alta,12000,Milpa Alta,Milpa Alta
Yucatan 45 Milpa Alta,12000,Milpa Alta,Milpa Alta
Av.yucatan Sur 45,12000,Bo. los Angeles,Milpa Alta
Yucatan 47,12000,La Concepcion Milpa Alta,Milpa Alta
Yucatan 899,12000,Bo. la Concepcion Milpa Alta,Milpa Alta
Yucatan Sur Num. 118,12000,Barrio Los Angeles,Milpa Alta
San Lorenzo S/n,12000,Milpa Alta,Milpa Alta
Tamaulipas S/n,12000,Milpa Alta,Milpa Alta
CARRETERA SAN LORENZO S N,12000,Bo. los Angeles,Milpa Alta
Hidalgo 15,12000,Milpa Alta,Milpa Alta
Hidalgo 59,12000,Milpa Alta,Milpa Alta
Yucatan Sur 41,12000,Los Angeles Milpa Alta,Milpa Alta
Av Yucatan Sur 118 u,12000,Los Angeles,Milpa Alta
YUCATAN S N TERRENO GATOCO,12000,Los Angeles Milpa Alta,Milpa Alta
Av Yucatan Sur 21,12000,Bo los Angeles,Milpa Alta
HIDALGO 17,12000,Bo los Angeles,Milpa Alta
Avenida Hidalgo 15,12000,Bo.los Angeles.,Milpa Alta
Av Hidalgo 65,12000,BO LOS ANGELES,Milpa Alta
AV HIDALGO 13,12000,BO LOS ANGELES,Milpa Alta
Av Tamaulipas Sur 77,12000,Bo los Angeles,Milpa Alta
AV HIDALGO 8,12000,BO LOS ANGELES,Milpa Alta
Hidalgo Oriente 7,12000,Los Angeles Milpa Alta,Milpa Alta
Hidalgo Oriente 78,12000,Los Angeles Milpa Alta,Milpa Alta
AV TAMAULIPAS SUR 75,12000,BO LOS ANGELES,Milpa Alta
Av Hidalgo 41,12000,Bo.los Angeles,Milpa Alta
Av Mexico Sur 110,12000,Villa Milpa Alta,Milpa Alta
Av.hidalgo Num. 16,12000,Los Aneles,Milpa Alta
AV HIDALGO 5,12000,Bo los Angeles,Milpa Alta
AV HIDALGO 15,12000,Bo los Angeles,Milpa Alta
Mexico S/n,12000,Bo. los Angeles,Milpa Alta
Terreno Denominado Axayopa,12000,Bo. los Angeles,Milpa Alta
Tamaulipas Sur 9,12000,Los Angeles,Milpa Alta
Tamaulipas Sur 11 Cjon,12000,Los Angeles Milpa Alta,Milpa Alta
Colima Oriente 12,12000,Los Angeles Milpa Alta,Milpa Alta
COLIMA 8,12000,BO LOS ANGELES,Milpa Alta
Tamaulipas Sur 13 Cjon,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Cjon 13 a,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 15 Cjon,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 11,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 51,12000,Los Angeles,Milpa Alta
"Avd. TAMAULIPAS SUR, 13",12000,BARRIO LOS ANGELES,Milpa Alta
Tamaulipas Sur 15,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 29,12000,Los Angeles Milpa Alta,Milpa Alta
AV HIDALGO 44,12000,BO LOS ANGELES,Milpa Alta
AV SONORA SUR 74,12000,BO LOS ANGELES,Milpa Alta
AV SONORA SUR 24,12000,BO LOS ANGELES,Milpa Alta
Sonora Sur 20,12000,Los Angeles Milpa Alta,Milpa Alta
AV SONORA SUR 18,12000,BO LOS ANGELES,Milpa Alta
Sonora Sur 16,12000,Los Angeles Milpa Alta,Milpa Alta
Sonora Sur 14,12000,Los Angeles Milpa Alta,Milpa Alta
Sonora Sur 12,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 13,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 13,12000,Los Angeles Milpa Alta,Milpa Alta
Tamaulipas Sur 13,12000,Los Angeles Milpa Alta,Milpa Alta
Av Tamaulipas Sur 35,12000,Barrio los Angelesmilpa Alta,Milpa Alta
Av. Constitucion No.Of. 37 Anterior 111,12000,BO LOS ANGELES,Milpa Alta
TAMAULIPAS No.Of. 21 Anterior 3,12000,BO LOS ANGELES,Milpa Alta
"Avd. TAMAULIPAS SUR, 3",12000,BARRIO LOS ANGELES,Milpa Alta
Av Tamaulipas Sur 4,12000,Barrio los Angeles,Milpa Alta
Av Tamaulipas Sur 5,12000,Barrio los Angeles,Milpa Alta
Av Tamaulipas Sur 7,12000,Barrio los Angeles,Milpa Alta
Av Sonora Sur 10,12000,Barrio los Angeles,Milpa Alta
Av Sonora Sur 8,12000,Barrio los Angeles,Milpa Alta
AV SONORA SUR 6,12000,BO LOS ANGELES,Milpa Alta
Av Sonora Sur 4,12000,Barrio los Angeles,Milpa Alta
Av. Sonora Sur 12,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 31,12000,Barrio los Angeles,Milpa Alta
Av Constitucion 33,12000,Barrio los Angeles,Milpa Alta
Tamaulipas Sur No. 5,12000,Barrio los Angeles,Milpa Alta
Servicio de Paso 25,12000,Barrio los Angeles,Milpa Alta
AV TAMAULIPAS SUR 27,12000,BO LOS ANGELES,Milpa Alta
Av. Sonora Sur 16,12000,Barrio los Angeles,Milpa Alta
Av. Sonora Sur 19,12000,Barrio los Angeles,Milpa Alta
Sonora 4 B,12000,Barrio los Angeles,Milpa Alta
AV TAMAULIPAS SUR 7,12000,BO LOS ANGELES,Milpa Alta
COLIMA 7-1,12000,BO LOS ANGELES,Milpa Alta
COLIMA OTE 7,12000,Bo los Angeles,Milpa Alta
Av. Constitucion Num.1,12000,Barrio los Angeles,Milpa Alta
Av Sonora Sur 5,12000,Barrio los Angeles,Milpa Alta
Constitucion Num. 19,12000,Villa Milpa Alta,Milpa Alta
AV SONORA SUR 10,12000,BO LOS ANGELES,Milpa Alta
Av Sonora Sur Pd 5 Mz 37,12000,Barrio los Angeles,Milpa Alta
AV SONORA SUR 9,12000,BO LOS ANGELES,Milpa Alta
Av Sonora Sur 41,12000,Bo los Angeles,Milpa Alta
Ave Sonora 43,12000,Milpa Alta,Milpa Alta
AV HIDALGO 6,12000,BO LOS ANGELES,Milpa Alta
Mexico 14,12000,Milpa Alta,Milpa Alta
Ave Mexico 12,12000,Milpa Alta,Milpa Alta
Av Mexico Sur No 10,12000,Bo los Angeles Milpa Alta,Milpa Alta
AV MEXICO SUR 8,12000,BO LOS ANGELES,Milpa Alta
AV MEXICO SUR 50,12000,BO LOS ANGELES,Milpa Alta
Mexico Sur S/N,12000,Bo.Los Angeles,Milpa Alta
"Avd. MEXICO SUR, 16",12000,BARRIO LOS ANGELES,Milpa Alta
Av Mexico Sur 34,12000,Barrio los Angeles,Milpa Alta
Av Constitucion Pd 20 Mz 37,12000,Barrio los Angeles,Milpa Alta
Constitucion 13,12000,Bo los Angeles Milpa Alta,Milpa Alta
Av Constitucion 17,12000,Villa Milpa Alta,Milpa Alta
CONSTITUCION 21,12000,BO LOS ANGELES,Milpa Alta
SONORA SUR 51,12000,VILLA MILPA ALTA,Milpa Alta
Av Sonora Sur 25,12000,Barrio los Angeles,Milpa Alta
Avenida Sonora Sur 7,12000,Bo.los Angeles,Milpa Alta
Avenida Sonora 10,12000,Barrio los Angeles,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
"Cl. CONSTITUCION, 7",12000,BARRIO LOS ANGELES,Milpa Alta
Av Mexico Sur Num. 50,12000,Villa Milpa Alta,Milpa Alta
Tamaulipas Nte 26,12000,Villa Milpa Alta,Milpa Alta
Tamaulipas Norte 18,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 8,12000,Barrio Santa Cruz,Milpa Alta
Tamaulipas Norte 6,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 4,12000,La Cruz Milpa Alta,Milpa Alta
MICHOACAN ORIENTE 5,12000,BO STA CRUZ,Milpa Alta
AV SONORA NORTE 13,12000,BO STA CRUZ,Milpa Alta
Sonora 15,12000,Sta Martha,Milpa Alta
Sonora Norte 3 B,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 5,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 5 Bis,12000,La Cruz Milpa Alta,Milpa Alta
Tabasco Oriente 9,12000,La Cruz Milpa Alta,Milpa Alta
Tabasco Oriente 8,12000,Bo. Sta Cruz,Milpa Alta
Av. Sonora Norte Num. 5,12000,Bo. Villa Milpa Alta,Milpa Alta
Tamaulipas Norte 22,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 20,12000,Bo.sta Cruz,Milpa Alta
Tamaulipas Norte 18 a,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 18,12000,La Cruz Milpa Alta,Milpa Alta
AV TAMAULIPAS NORTE 38,12000,BO STA CRUZ,Milpa Alta
Tamaulipas Norte 16,12000,La Cruz Milpa Alta,Milpa Alta
AV TAMAULIPAS NORTE 34,12000,BO STA CRUZ,Milpa Alta
"Cl. TABASCO OTE, 10",12000,BARRIO SANTA MARTHA,Milpa Alta
Sonora Norte No.7,12000,Bo.sta Cruz,Milpa Alta
Sonora Norte 43,12000,Bo.sta Cruz,Milpa Alta
Sonora Norte 9,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 45,12000,Bo.sta Cruz,Milpa Alta
Sonora Norte 47,12000,Bo Sta Martha,Milpa Alta
Sonora Norte 9,12000,La Cruz Milpa Alta,Milpa Alta
SONORA NORTE.9-BIS.ESQ.PUEBLA.O.,12000,BO. STA. MARTHA MILPA ALTA,Milpa Alta
Puebla Oriente 7,12000,La Cruz Milpa Alta,Milpa Alta
Av. Sonora Nte. No. 29,12000,Bo. Santa Martha,Milpa Alta
"Cl. TABASCO OTE, 10-B",12000,BARRIO SANTA MARTHA,Milpa Alta
"Cl. TABASCO OTE, 38",12000,BARRIO SANTA MARTHA,Milpa Alta
Av Tamaulipas Norte  30,12000,Bo Santa Cruz,Milpa Alta
Tamaulipas Norte 28,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 26,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 28,12000,La Cruz Milpa Alta,Milpa Alta
Tamaulipas Norte 64,12000,La Cruz Milpa Alta,Milpa Alta
AV TAMAULIPAS NORTE 12,12000,BO STA CRUZ,Milpa Alta
Puebla Oriente 10,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 15,12000,Bo la Cruz Milpa Alta,Milpa Alta
Sonora Norte No. 11,12000,Bo.sta Cruz,Milpa Alta
Sonora Norte 17,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 19,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 21,12000,La Cruz Milpa Alta,Milpa Alta
Av Sonora Norte 23,12000,Santa Cruz,Milpa Alta
Av Sonora 23 Bis,12000,Santa Cruz,Milpa Alta
Durango Oriente 35,12000,Villa Milpa Alta,Milpa Alta
Durango Oriente 48,12000,Santa Cruz,Milpa Alta
Tamaulipas 110,12000,Santa Cruz,Milpa Alta
Tamaulipas Norte 40,12000,Santa Cruz,Milpa Alta
Tamaulipas 90,12000,Santa Cruz,Milpa Alta
Tamaulipas Norte 44,12000,Santa Cruzmilpa Alta,Milpa Alta
Tamaulipas 34,12000,Santa Cruz,Milpa Alta
Tamaulipas 32,12000,Santa Cruz,Milpa Alta
Durango Oriente No. 14,12000,Bo. Sta Cruz,Milpa Alta
Durango Oriente 16,12000,BARRIO SANTA CRUZ MILPA ALTA,Milpa Alta
Durango Oriente 5,12000,Santa Cruz,Milpa Alta
Sonora Norte 25,12000,Bo. Sta. Martha,Milpa Alta
Av Sonora Norte 25 Bis,12000,Santa Cruz,Milpa Alta
Sonora 29,12000,Santa Cruz,Milpa Alta
Sonora 29,12000,Santa Cruz,Milpa Alta
Av Sonora 31,12000,Santa Cruz,Milpa Alta
Av Sonora 33,12000,Santa Cruz,Milpa Alta
Av.sonora Norte 31 Esq.av.nuevo Leon,12000,Bo.sta Cruz,Milpa Alta
Av Nuevo Leon 13,12000,Santa Cruz,Milpa Alta
Nuevo Leon Oriente 25,12000,Santa Cruz,Milpa Alta
Tamaulipas 44 a,12000,Santa Cruz,Milpa Alta
Nuevo Leon Mz 41 Predio 19,12000,Santa Cruz,Milpa Alta
Av Nuevo Leon Mz 41 Predio 20,12000,Santa Cruz,Milpa Alta
Av Nuevo Leon Mz 41 Predio 21,12000,Santa Cruz,Milpa Alta
AV. SONORA S N,12000,BO. STA. CRUZ,Milpa Alta
Toluca Sur 50,12000,La Concepcion Milpa Alta,Milpa Alta
Nuevo Leon Oriente 50,12000,Santa Martha,Milpa Alta
Av Sonora Norte 108,12000,Santa Martha,Milpa Alta
Av Sonora Norte 48,12000,Santa Martha,Milpa Alta
Av Sonora Norte 46,12000,Santa Martha,Milpa Alta
Av Sonora Norte 100,12000,Santa Martha,Milpa Alta
Sonora Norte 98,12000,Santa Martha,Milpa Alta
Sonora Norte 40,12000,Bo.sta.cruz,Milpa Alta
Av Sonora Norte 36,12000,Santa Martha,Milpa Alta
"Avd. SONORA NTE, 34",12000,BARRIO SANTA MARTHA,Milpa Alta
Av Sonora Norte 32,12000,Bo.sta Cruz,Milpa Alta
Durango Ote 4,12000,Santa Martha,Milpa Alta
Av Mexico Norte 109,12000,Santa Martha,Milpa Alta
Mexico Norte 31,12000,Santa Martha,Milpa Alta
Av Mexico Norte 33,12000,Bo.sta Cruz,Milpa Alta
Mexico Norte 35,12000,Santa Martha,Milpa Alta
Av Mexico Norte 39,12000,Santa Martha,Milpa Alta
Av Mexico Norte 39,12000,Santa Martha,Milpa Alta
Av Nuev Leon 3,12000,Santa Martha,Milpa Alta
Av. Nuevo Leon N� 39,12000,Bo. Santa Martha Pblo. Milpa Alta,Milpa Alta
Av. Nuevo Leon N� 39,12000,Bo. Santa Martha Pblo. Milpa Alta,Milpa Alta
Av Nuevo Leon 3 Bis Prov,12000,Santa Martha,Milpa Alta
Av Nuevo Leon 5,12000,Santa Martha,Milpa Alta
Sonora Norte 26,12000,Bo.sta Cruz,Milpa Alta
SONORA NORTE S N,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 28,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 22,12000,Barrio Santa Martha,Milpa Alta
Sonora Norte 22,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Ote 18,12000,Villa Milpa Alta,Milpa Alta
Av Puebla  2,12000,Bo Santa Marta,Milpa Alta
Av. Mexico No.79,12000,Bo.Sta Martha,Milpa Alta
Mexico Norte 91,12000,Bo Sta Martha Milpa Alta,Milpa Alta
Mexico Norte 25 Bis,12000,La Cruz Milpa Alta,Milpa Alta
AV. MEXICO NTE. 97,12000,VILLA MILPA ALTA,Milpa Alta
Av.mexico Norte Esq.durango Oriente,12000,Bo.sta Cruz,Milpa Alta
Durango Oriente 14,12000,La Cruz Milpa Alta,Milpa Alta
Cjon Durango 33 Esq Durango,12000,Bo. Sta Cruz,Milpa Alta
Callejon Durango No. 10-b,12000,Bo.sta Cruz,Milpa Alta
Callejon Durango No.10-a,12000,Bo.sta Cruz.,Milpa Alta
Callejon Durango No. 10-E,12000,Bo.Sta.Cruz,Milpa Alta
Callejon Durango No.10-f,12000,Bo.sta. Cruz,Milpa Alta
Callejon Durango No.10-c,12000,Bo.sta.cruz,Milpa Alta
Callejon Durango No.10-d,12000,Bo.sta.cruz,Milpa Alta
Durango Oriente No.10 y Cjon.,12000,Bo.sta.cruz,Milpa Alta
Sonora Norte 22,12000,La Cruz Milpa Alta,Milpa Alta
Puebla Ote 4 Bo,12000,Sta Maria Milpa Alta,Milpa Alta
Av. Puebla Ote. 10,12000,Bo. Santa Martha,Milpa Alta
Av. Mexico Norte No. 105,12000,Barrio Sta Martha,Milpa Alta
Terreno Tlatlapacoyan,12000,Otenco Milpa Alta,Milpa Alta
Av. Jalisco Poniente 207 0,12000,Barrio San Mateo,Milpa Alta
Av. Jalisco Poniente 194 0,12000,Barrio San Mateo,Milpa Alta
Terreno Xenohla Icuentla,12000,Bo. Santa Martha,Milpa Alta
Puebla Oriente 3,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 20,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 18,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Nte. 40,12000,Bo.sta Maria Milpalta,Milpa Alta
Sonora Norte 14,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 12,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 11,12000,Bo.sta.cruz,Milpa Alta
Sonora Norte Esq.tabasco Oriente.,12000,Bo.sta. Cruz,Milpa Alta
TABASCO PTE. 18,12000,VILLA MILPA ALTA,Milpa Alta
Av Tabasco Poniente 14,12000,Bo Sta Cruz,Milpa Alta
Mexico Norte No.15,12000,Bo.sta.cruz,Milpa Alta
Av Mexico Norte 77,12000,Santa Martha,Milpa Alta
Mexico Norte 37,12000,BO. SANTA MARTHA MILPA ALTA,Milpa Alta
Mexico Norte 19,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 10,12000,La Cruz Milpa Alta,Milpa Alta
Av Sonora 24,12000,Villa Milpa Alta,Milpa Alta
Sonora Norte 6 Bis,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 6,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 5,12000,Bo.sta.cruz,Milpa Alta
Sonora Norte 4,12000,La Cruz Milpa Alta,Milpa Alta
Sonora Norte 2,12000,La Cruz Milpa Alta,Milpa Alta
Michoacan Oriente 18,12000,La Cruz Milpa Alta,Milpa Alta
Michoacan 4,12000,Bo Sta Martha,Milpa Alta
Mexico Norte 3,12000,La Cruz Milpa Alta,Milpa Alta
AV MEXICO NORTE 5,12000,Bo Sta Cruz,Milpa Alta
Mexico Norte 5,12000,Bo. Santa Martha Milpa Alta,Milpa Alta
